book_name,parsha_name,dvar_torah_id,passage_id,passage_content
Tiferet Shlomo,Vayechi,87,1019,"<b>ויקרבו ימי ישראל למות ויקרא לבנו ליוסף.</b> שכך הוא הסדר בתחלה צריך היחוד עם יוסף אח""כ יכול לברך את בניו. והבן:"
Tiferet Shlomo,Vayechi,88,1020,"<b>ועשית עמדי חסד ואמת.</b> פירש""י חסד שעושים עם המתים הוא חסד של אמת שאינו מצפה לתשלום גמול. עיין ברמב""ן שהקשה עליו הא גבי אליעזר כתיב ג""כ ואמת. אך הנ""ל להבין דברי רש""י דהנה נודע בספרים כי יש אשר האדם זוכה לנשמה גבוה מאד מיד בשעת תולדתו. ויש אשר אח""כ ע""י עשיית איזה מצוה בכוונה טובה מתעבר ודבק בו איזה נשמה גבוה והכל ידוע לי""ח. והנה בכוונה טובה ע""י נשמות האלו אשר נתעברו בו מוסיף כח וחיל בעבדות הבורא כי המה עומדים בעזרו וז""ש הבא לטהר מסייעין אותו פי' הנשמות האלו מסייעין אותו לעבודת הבורא וכן אמרו המתחיל במצוה אומרים לו גמור מי הוא האומר לו אך הנשמות האלו אשר קנה הם המעוררים אותו ואומרים לו גמור. וזה פי' המשנה באבות יהי ביתך בית ועד לחכמים כמ""ש בחכמה יבנה בית הוא הנפש ור""ל תכין נפשך בהמצות ותזכה לנשמות רבות של חכמים כמו שמצינו אצל הר""י מיגאש היה בו כמה נשמות מתנאים כמבואר בהאר""י ז""ל ואז תהיה שותה בצמא את דבריהם תעשה המצות בחשק רב כי יעוררוך. וז""ש במלאכת המשכן וכל חכם לב בכם יבאו ויעשו. הם הנשמות המעוברים בכם יבואו ויעשו כל אשר צוה ה'. וכן כתיב ויעשו כל חכם לב בכם בעושי המלאכה כי הנשמות העליונים עשו עמהם לכוון במלאכת המשכן בסודות העמוקים. וזה כוונת רש""י חסד שעושים עם המתים. היינו שהמתים הקדושים עושים עמו הוא חסד של אמת כי הם בודאי כוונתם אמיתית ואינם מצפי' לתשלום גמול ובלי שום כוונה זולתו:"
Tiferet Shlomo,Vayechi,89,1021,"<b>וימאן אביו ויאמר ידעתי בני ידעתי גם הוא יהיה לעם וגם הוא יגדל ואולם אחיו הקטן יגדל ממנו וזרעו יהיה מלא הגוים.</b> הנ""ל בפי' הפ' הזה עפ""י מ""ש בפ' והכהן הגדול מאחיו. רמז למעלת הצדיק המשפיע כל טוב ומעורר חסד העליון עי""ז שכל מגמתו וחפצו לראות בטובת בנ""י וכמ""ש במשה רבינו ע""ה ויגדל משה ויצא אל אחיו. פי' שזה היה גדולתו מה שהיה מצטער בצרת ישראל וכולם היו כאחיו ממש עי""ז בא לו הגדולה להיות מנהיג הדור ומשפיע. כי כן עיקר העבדות של בנ""י להיות בבחינת הערבות כל אחד בעד חבירו כמ""ש במ""א משרתיו שואלים זה לזה. פי' הם המשרתים ההולכים בדרך הישר בעבודת ה' ב""ה כאשר הם שואלים ומבקשים זה בעד זה ומצפים לטובת זולתו והוא בבחי' שואל שכל הנאה שלו.וז""ש השמיעני את קולך כי קולך ערב ומראך נאוה. פי' אם קול תפלתך הוא בבחי' ערב בחבירו כנ""ל. עי""ז מראך נאוה להתקבל תפלתך ברצון למעלה. והנה זה הרמז בדברי יעקב. ידעתי בני ידעתי גם הוא יהיה לעם וגם הוא יגדל. פי' שהוא בבחי' צדיק כזה המשפיע טובות לעם ומתפלל עליהם ועי""ז הו""א יגד""ל הוא רומז לעולם הנסתר אשר שם רחמים גדולים כמ""ש ממקומו הו""א יפן ברחמים לעמו. ומעורר חסד עליון הרמז לבחי' גדולה כמ""ש הכהן הגדול מאחיו. ואולם אחיו הקטן יגדל ממנו וזרעו יהיה מלא הגוים. פי' הוא יוציא כל הני""ק שנפלו בין העובדי כוכבים ע""י זה יוצמח הגאולה שלימה מקבץ נדחי ישראל. בונה ירושלים ה'. והבן:"
Tiferet Shlomo,Vayechi,90,1022,"<b>האספו ואגידה לכם את אשר יקרא אתכם באחרית הימים.</b> יבואר עפ""י מ""ש בכתוב משכני אחריך נרוצה. פי' אנו מתפללים להקב""ה להמשיך אותנו אליו במדת החסד ואנחנו נרוצה אחריו. כי בענין קנין משיכה הוא ב' אופנים. הא' הכישה במקל והיא תבוא. והב' קוראה לה והיא באה. והנה באופן הראשון בבחי' הכישה במקל הנה כבר לקינו והוצללנו בכובד הגלות המר. אך אנו מצפים להיות הגאולה וישועה באופן השנית בבחינת קוראה לה והיא באה. וז""ש יעקב אבינו את אשר יקרא אתכם באחרית הימים. שהיה מתפלל. על אחרית הימים קודם ביאת הגואל שאין בנו עוד כח לסבול היסורים מכובד הגלות המר. הנה יקרא אתכם בקריאה בעלמא ויהיה המשיכה אליו בקריאה והיא בבחי' הדעת ולא ע""י יסורים ח""ו. אז השיבנו ה' אליך ונשובה בתשובה שלימה חדש ימינו כקדם:"
Tiferet Shlomo,Vayechi,91,1023,"א""י <b>האספו ואגידה לכם כו'.</b> פירש""י בקש לגלות את הקץ ונסתלקה ממנו שכינה. להבין זה דהנה כשנתן את עצמו להסתכל בכל דור ודור מה שיעברו על בנ""י עד ביאת משיח. וראה באורך הגלות המר ובחשכות הגדול. הנה מזה נתעצב אל לבו מאד ונסתלקה ממנו שכינה בעבור העצבות. אך השבטים נחמו אותו ופתחו ואמרו שמע ישראל ה אלהינו ה' אחד כמו שפרש""י בפירושו ה' שהוא עתה אלהינו לעתיד יהיה ה' אחד ושמו אחד. כי צריך להיות שמח בזה במה שיהיה לעתיד בהגאולה ה' אחד לכל העולם ביום ההוא יהיה כו'. לכן אמר הוא ברוך שם כבוד מלכותו לעולם ועד שיהיה כן במהרה בימינו. אמן:"
Tiferet Shlomo,Vayechi,92,1024,"א""י בקש יעקב לגלות את הקץ ונסתלקה ממנו שכינה. שיעקב אבינו בקש אז בתפלתו על קץ הגאולה לגלות הקץ. עי""ז נסתלקה ממנו שכינה. פי' שהיה עלייה לשכינה הקדושה ונסתלקה למעלה למעלה ממנו ע""י תפלתו:"
Tiferet Shlomo,Vayechi,93,1025,"<b>דן ידין עמו כאחד שבטי ישראל יהי דן נחש עלי דרך כו' לישועתך קויתי ה'.</b> הנ""ל עפ""י מ""ש בפי' המשנה הוה דן את כל האדם לכף זכות. להורות דרכי הצדיקים ההולכים תמיד במס""נ עבור כלל ישראל ומקבלים עליהם יסורים ודנים את עצמם עבור כלל ישראל כמ""ש ונשא אהרן את משפט בנ""י על לבו כו' כמבואר במ""א. וז""ש דן ידין עמו כאחד שבטי ישראל. פי' הצדיק הדן את עצמו עבור עמו בני ישראל ומצפה לטובתם הוא העושה היחוד למעלה כאח""ד. פי' כמו שצריך להיות במס""נ בשעת היחוד בק""ש כו' ה' אחד כן ג""כ צריך מס""נ עבור בני ישראל כי כן הוא שקול אהבת הבורא ב""ה ואהבת ישראל והכל צריך להיות במס""נ כנ""ל. ועי""ז יהי דן נחש עלי דרך וכו' לבטל כל הקטרוגים ולהכרי' כל הקוצים והחוחים המעכבים את התפלה. ויעורר רחמים עליהם כמ""ש לישועתך קויתי ה':"
Tiferet Shlomo,Vayechi,94,1026,"<small>מכי""ק</small><br>משלי כ""ו ראית איש חכם בעיניו תקוה לכסיל ממנו. הנ""ל עפ""י דברי הזוה""ק חכם עיניו בראשו. שהשכינה שורה על ראשו. יש כח בידו להיות דבריו נשמעים ולהחזיר בנ""א בתשובה. וזה תקוה לכסיל ממנו להיות נעשה בעל תשובה ע""י החכם. וז""ש תקוה. ע""ד שפי' בסידור האר""י ז""ל ולמלשינים אל תהי תקוה. תי""ק ו""ה ותקוה טובה לדורשיך שורש התשובה תשוב ו""ה. וז""ש תקוה לכסיל ממנו היינו.שישוב ו""ה לתוך בני אדם:"
Tiferet Shlomo,Vayechi,95,1027,"<b>ויראו אחי יוסף כי מת אביהם ויאמרו לו ישטמנו יוסף והשב ישיב לנו את כל הרעה אשר גמלנו אותו ויצוו אל יוסף כו' אנא שא נא פשע אחיך וכו' ועתה שא נא לפשע עבדי אלהי אביך וכו' ויבך יוסף בדברם אליו.</b> העירו המפרשים על כפל הלשון שא נא כו' ועתה שא נא וכו'. ועוד מהו ענין הבכיה שבכה יוסף. אך הנה מבואר בספרים הקדושים שעיקר התשובה הוא ע""י הצדיק הדור בעת שבא בעל תשובה לפני הצדיק הדור אזי נגמר תשובתו והצדיק מעלה תשובתו למעלה. ובזה פרשתי הפסוק ויאמר אברהם אל נעריו שבו לכם פה עם החמור וכו' ונשתחוה ונשובה אליכם. הנה מה שאמר ונשובה אליכם נראה מיותר שעיקר כוונתו שלא ילכו אתו. אך כוונת אברהם שראה שהם דומים לחמור כדרשת חכז""ל ואמר אברהם שלאחר העקידה יהיה זוכה למדריגה גדולה ולזה אמר נלכה עד כה שזה מדריגה כמובא בזוה""ק על פסוק כה תברכו וכו' ולזה אמר ונשתחוה ונשובה אליכם היינו שישוב אותם בתשובה להקב""ה. וז""ש בסוף העקידה וישב אברהם אל נעריו ויקומו וילכו יחדו אל באר שבע. העירו המפרשים למה נכתב הפ' הזה ומה מלמדנו בזה. אך להנ""ל אמר הכתוב שנתקיימו דבריו של אברהם אבינו שלאחר העקידה השיב אותם בתשובה וזה וישב אברהם כו' שהחזיר אותם בתשובה וילכו יחדו אל באר שבע שהושוו לאברהם אחר התשובה. ונחזור לאחי יוסף. ששני דברים אמרו. א' אמרו ליוסף שימחול להם על מכירת יוסף. והשני אמרו שהוא ישא לפשעיהם. וכן כל העבדות תורה ומצות הכל נושא הצדיק למעלה כמבואר בסה""ק ולזה אמרו ועתה אין ועתה אלא לשון תשובה. ועתה שא נא לפשע מה שיעשו מכאן ולהלאה שיעלה תשובתו למעלה. ועוד ישא לעבדי אלהי אביך. היינו העבדות שלהם התורה והמצות יעלה וישא למעלה שכל זמן שיעקב היה קיים הוא היה מעלה אותם בכל עניניהם ואחר מיתת יעקב ידעו כי יוסף הוא הצדיק הדור ולזה רצו שהוא יעלה תורתם ותפלתם. ולזה בכה יוסף על שאמרו לו כי הוא הצדיק הדור. ולזה מדויק שאמר באמרם אליו. היינו שאמרו אליו שהוא הצדיק הדור:"
Tiferet Shlomo,Vayechi,96,1028,"<small>מכי""ק</small><br>שא נא לפשע עבדי אלהי אביך. ע""ד אמרם ז""ל אין צדיק בארץ אשר יעשה טוב ולא יחטא. היינו איזה פניה בעשית המצוה או חסרון כוונה או בלא דחילו ורחימו דלא פרחית לעילא הכל ביד הצדיקים להעלות התורה והמצות. וז""פ פשע עבדי אלהי אביך היינו החסרון מה בהעבדות אלהי אביך שהוא ישא התורה והמצות שלהם כנ""ל:"
